time,bf500p,bf500n,i500p,i500n,q500p,q500n
1.509906e-07,4.694602e-01,6.220069e-01,9.874759e-01,9.437773e-01,1.027163e+00,9.032732e-01
1.509946e-07,4.695361e-01,6.220332e-01,9.875119e-01,9.437528e-01,1.027181e+00,9.032585e-01
1.509986e-07,4.696288e-01,6.220527e-01,9.875478e-01,9.437285e-01,1.027199e+00,9.032438e-01
1.510026e-07,4.697386e-01,6.220655e-01,9.875838e-01,9.437043e-01,1.027218e+00,9.032291e-01
1.510066e-07,4.698654e-01,6.220716e-01,9.876197e-01,9.436802e-01,1.027236e+00,9.032144e-01
1.510106e-07,4.700092e-01,6.220711e-01,9.876554e-01,9.436563e-01,1.027254e+00,9.031997e-01
1.510146e-07,4.701702e-01,6.220639e-01,9.876910e-01,9.436326e-01,1.027272e+00,9.031851e-01
1.510186e-07,4.703484e-01,6.220503e-01,9.877264e-01,9.436092e-01,1.027290e+00,9.031705e-01
1.510207e-07,4.704472e-01,6.220406e-01,9.877391e-01,9.435915e-01,1.027294e+00,9.031573e-01
1.510237e-07,4.705990e-01,6.220244e-01,9.877443e-01,9.435525e-01,1.027287e+00,9.031240e-01
1.510277e-07,4.708169e-01,6.219967e-01,9.877849e-01,9.435347e-01,1.027312e+00,9.031133e-01
1.510317e-07,4.710521e-01,6.219623e-01,9.878823e-01,9.435747e-01,1.027395e+00,9.031599e-01
1.510357e-07,4.713049e-01,6.219220e-01,9.880319e-01,9.436642e-01,1.027531e+00,9.032515e-01
1.510393e-07,4.715520e-01,6.218800e-01,9.881656e-01,9.437387e-01,1.027659e+00,9.033268e-01
1.510407e-07,4.716460e-01,6.218641e-01,9.881942e-01,9.437482e-01,1.027684e+00,9.033376e-01
1.510436e-07,4.718598e-01,6.218270e-01,9.882337e-01,9.437476e-01,1.027714e+00,9.033407e-01
1.510476e-07,4.721657e-01,6.217715e-01,9.882670e-01,9.437298e-01,1.027735e+00,9.033276e-01
1.510516e-07,4.724887e-01,6.217091e-01,9.882962e-01,9.437114e-01,1.027753e+00,9.033126e-01
1.510556e-07,4.728291e-01,6.216403e-01,9.883232e-01,9.436947e-01,1.027772e+00,9.032976e-01
1.510596e-07,4.731873e-01,6.215653e-01,9.883477e-01,9.436799e-01,1.027790e+00,9.032826e-01
1.510636e-07,4.735632e-01,6.214842e-01,9.883695e-01,9.436675e-01,1.027809e+00,9.032677e-01
1.510676e-07,4.739572e-01,6.213968e-01,9.883882e-01,9.436576e-01,1.027827e+00,9.032529e-01
1.510716e-07,4.743693e-01,6.213032e-01,9.884036e-01,9.436504e-01,1.027846e+00,9.032382e-01
1.510756e-07,4.747994e-01,6.212034e-01,9.884154e-01,9.436460e-01,1.027864e+00,9.032237e-01
1.510796e-07,4.752476e-01,6.210973e-01,9.884237e-01,9.436446e-01,1.027882e+00,9.032092e-01
1.510836e-07,4.757137e-01,6.209849e-01,9.884282e-01,9.436461e-01,1.027900e+00,9.031948e-01
1.510876e-07,4.761975e-01,6.208662e-01,9.884289e-01,9.436506e-01,1.027918e+00,9.031806e-01
1.510916e-07,4.766989e-01,6.207412e-01,9.884259e-01,9.436579e-01,1.027936e+00,9.031664e-01
1.510956e-07,4.772177e-01,6.206100e-01,9.884192e-01,9.436679e-01,1.027954e+00,9.031524e-01
1.510996e-07,4.777535e-01,6.204726e-01,9.884089e-01,9.436807e-01,1.027971e+00,9.031385e-01
1.511036e-07,4.783061e-01,6.203289e-01,9.883952e-01,9.436960e-01,1.027989e+00,9.031248e-01
1.511076e-07,4.788752e-01,6.201789e-01,9.883780e-01,9.437138e-01,1.028006e+00,9.031112e-01
1.511116e-07,4.794606e-01,6.200228e-01,9.883577e-01,9.437339e-01,1.028024e+00,9.030977e-01
1.511156e-07,4.800620e-01,6.198604e-01,9.883342e-01,9.437564e-01,1.028041e+00,9.030844e-01
1.511196e-07,4.806794e-01,6.196918e-01,9.883078e-01,9.437810e-01,1.028058e+00,9.030713e-01
1.511236e-07,4.813125e-01,6.195170e-01,9.882786e-01,9.438077e-01,1.028075e+00,9.030583e-01
1.511276e-07,4.819611e-01,6.193360e-01,9.882469e-01,9.438364e-01,1.028092e+00,9.030454e-01
1.511316e-07,4.826252e-01,6.191488e-01,9.882128e-01,9.438670e-01,1.028109e+00,9.030328e-01
1.511356e-07,4.833045e-01,6.189554e-01,9.881764e-01,9.438993e-01,1.028125e+00,9.030203e-01
1.511396e-07,4.839991e-01,6.187557e-01,9.881382e-01,9.439331e-01,1.028142e+00,9.030080e-01
1.511436e-07,4.847087e-01,6.185499e-01,9.880981e-01,9.439683e-01,1.028158e+00,9.029959e-01
1.511476e-07,4.854332e-01,6.183377e-01,9.880566e-01,9.440048e-01,1.028174e+00,9.029839e-01
1.511516e-07,4.861725e-01,6.181193e-01,9.880138e-01,9.440423e-01,1.028190e+00,9.029722e-01
1.511556e-07,4.869264e-01,6.178947e-01,9.879699e-01,9.440808e-01,1.028206e+00,9.029606e-01
1.511596e-07,4.876948e-01,6.176638e-01,9.879252e-01,9.441201e-01,1.028221e+00,9.029493e-01
1.511636e-07,4.884778e-01,6.174269e-01,9.878798e-01,9.441599e-01,1.028236e+00,9.029382e-01
1.511676e-07,4.892754e-01,6.171842e-01,9.878339e-01,9.442003e-01,1.028252e+00,9.029273e-01
1.511716e-07,4.900878e-01,6.169358e-01,9.877877e-01,9.442412e-01,1.028266e+00,9.029166e-01
1.511756e-07,4.909146e-01,6.166820e-01,9.877413e-01,9.442823e-01,1.028281e+00,9.029062e-01
1.511796e-07,4.917558e-01,6.164225e-01,9.876948e-01,9.443237e-01,1.028296e+00,9.028960e-01
1.511836e-07,4.926108e-01,6.161573e-01,9.876484e-01,9.443654e-01,1.028310e+00,9.028860e-01
1.511876e-07,4.934792e-01,6.158861e-01,9.876022e-01,9.444072e-01,1.028324e+00,9.028763e-01
1.511916e-07,4.943604e-01,6.156085e-01,9.875561e-01,9.444491e-01,1.028338e+00,9.028668e-01
1.511956e-07,4.952543e-01,6.153245e-01,9.875103e-01,9.444911e-01,1.028352e+00,9.028576e-01
1.511993e-07,4.960913e-01,6.150567e-01,9.874683e-01,9.445300e-01,1.028364e+00,9.028493e-01
1.512011e-07,4.964958e-01,6.149268e-01,9.874484e-01,9.445486e-01,1.028370e+00,9.028454e-01
1.512045e-07,4.972960e-01,6.146687e-01,9.874094e-01,9.445851e-01,1.028381e+00,9.028380e-01
1.512085e-07,4.982308e-01,6.143659e-01,9.873648e-01,9.446273e-01,1.028394e+00,9.028296e-01
1.512125e-07,4.991784e-01,6.140580e-01,9.873206e-01,9.446694e-01,1.028406e+00,9.028216e-01
1.512165e-07,5.001387e-01,6.137451e-01,9.872768e-01,9.447115e-01,1.028418e+00,9.028138e-01
1.512200e-07,5.009788e-01,6.134701e-01,9.872393e-01,9.447478e-01,1.028429e+00,9.028073e-01
1.512218e-07,5.014285e-01,6.133229e-01,9.872196e-01,9.447671e-01,1.028434e+00,9.028040e-01
1.512258e-07,5.023962e-01,6.130038e-01,9.871777e-01,9.448082e-01,1.028445e+00,9.027971e-01
1.512298e-07,5.033957e-01,6.126722e-01,9.871354e-01,9.448500e-01,1.028457e+00,9.027905e-01
1.512338e-07,5.044068e-01,6.123354e-01,9.870935e-01,9.448916e-01,1.028468e+00,9.027842e-01
1.512378e-07,5.054295e-01,6.119937e-01,9.870520e-01,9.449331e-01,1.028478e+00,9.027782e-01
1.512418e-07,5.064638e-01,6.116473e-01,9.870110e-01,9.449744e-01,1.028489e+00,9.027726e-01
1.512458e-07,5.075094e-01,6.112960e-01,9.869703e-01,9.450155e-01,1.028499e+00,9.027673e-01
1.512498e-07,5.085659e-01,6.109398e-01,9.869301e-01,9.450563e-01,1.028508e+00,9.027624e-01
1.512538e-07,5.096333e-01,6.105786e-01,9.868902e-01,9.450968e-01,1.028518e+00,9.027578e-01
1.512578e-07,5.107113e-01,6.102126e-01,9.868508e-01,9.451371e-01,1.028527e+00,9.027536e-01
1.512618e-07,5.117998e-01,6.098418e-01,9.868117e-01,9.451770e-01,1.028535e+00,9.027497e-01
1.512658e-07,5.128985e-01,6.094664e-01,9.867730e-01,9.452166e-01,1.028544e+00,9.027462e-01
1.512698e-07,5.140074e-01,6.090863e-01,9.867348e-01,9.452559e-01,1.028552e+00,9.027430e-01
1.512738e-07,5.151262e-01,6.087015e-01,9.866970e-01,9.452949e-01,1.028559e+00,9.027403e-01
1.512778e-07,5.162546e-01,6.083120e-01,9.866596e-01,9.453335e-01,1.028566e+00,9.027379e-01
1.512818e-07,5.173924e-01,6.079180e-01,9.866226e-01,9.453717e-01,1.028573e+00,9.027360e-01
1.512858e-07,5.185397e-01,6.075195e-01,9.865860e-01,9.454095e-01,1.028579e+00,9.027344e-01
1.512898e-07,5.196960e-01,6.071166e-01,9.865499e-01,9.454470e-01,1.028585e+00,9.027333e-01
1.512938e-07,5.208613e-01,6.067093e-01,9.865142e-01,9.454840e-01,1.028591e+00,9.027326e-01
1.512978e-07,5.220354e-01,6.062978e-01,9.864790e-01,9.455206e-01,1.028596e+00,9.027323e-01
1.513018e-07,5.232181e-01,6.058822e-01,9.864442e-01,9.455568e-01,1.028600e+00,9.027324e-01
1.513058e-07,5.244093e-01,6.054624e-01,9.864099e-01,9.455926e-01,1.028605e+00,9.027330e-01
1.513098e-07,5.256086e-01,6.050385e-01,9.863760e-01,9.456279e-01,1.028608e+00,9.027340e-01
1.513138e-07,5.268159e-01,6.046107e-01,9.863426e-01,9.456628e-01,1.028612e+00,9.027354e-01
1.513178e-07,5.280311e-01,6.041789e-01,9.863096e-01,9.456971e-01,1.028614e+00,9.027374e-01
1.513218e-07,5.292540e-01,6.037432e-01,9.862771e-01,9.457311e-01,1.028617e+00,9.027397e-01
1.513258e-07,5.304842e-01,6.033038e-01,9.862451e-01,9.457645e-01,1.028619e+00,9.027426e-01
1.513298e-07,5.317218e-01,6.028606e-01,9.862136e-01,9.457974e-01,1.028620e+00,9.027459e-01
1.513338e-07,5.329664e-01,6.024138e-01,9.861825e-01,9.458299e-01,1.028621e+00,9.027496e-01
1.513378e-07,5.342179e-01,6.019634e-01,9.861520e-01,9.458618e-01,1.028621e+00,9.027539e-01
1.513418e-07,5.354760e-01,6.015094e-01,9.861220e-01,9.458932e-01,1.028621e+00,9.027587e-01
1.513458e-07,5.367406e-01,6.010521e-01,9.860924e-01,9.459241e-01,1.028621e+00,9.027639e-01
1.513498e-07,5.380115e-01,6.005913e-01,9.860634e-01,9.459545e-01,1.028619e+00,9.027697e-01
1.513538e-07,5.392885e-01,6.001273e-01,9.860349e-01,9.459843e-01,1.028618e+00,9.027760e-01
1.513578e-07,5.405714e-01,5.996600e-01,9.860069e-01,9.460136e-01,1.028616e+00,9.027827e-01
1.513618e-07,5.418600e-01,5.991896e-01,9.859794e-01,9.460423e-01,1.028613e+00,9.027900e-01
1.513658e-07,5.431541e-01,5.987161e-01,9.859525e-01,9.460705e-01,1.028610e+00,9.027978e-01
1.513698e-07,5.444535e-01,5.982396e-01,9.859261e-01,9.460981e-01,1.028606e+00,9.028062e-01
1.513738e-07,5.457580e-01,5.977602e-01,9.859002e-01,9.461251e-01,1.028601e+00,9.028151e-01
1.513778e-07,5.470675e-01,5.972780e-01,9.858749e-01,9.461515e-01,1.028596e+00,9.028245e-01
1.513818e-07,5.483817e-01,5.967930e-01,9.858501e-01,9.461774e-01,1.028591e+00,9.028344e-01
1.513858e-07,5.497004e-01,5.963054e-01,9.858259e-01,9.462026e-01,1.028585e+00,9.028449e-01
1.513898e-07,5.510235e-01,5.958151e-01,9.858022e-01,9.462273e-01,1.028578e+00,9.028560e-01
1.513938e-07,5.523508e-01,5.953224e-01,9.857791e-01,9.462514e-01,1.028571e+00,9.028676e-01
1.513978e-07,5.536820e-01,5.948272e-01,9.857566e-01,9.462748e-01,1.028563e+00,9.028798e-01
1.514018e-07,5.550170e-01,5.943297e-01,9.857346e-01,9.462976e-01,1.028554e+00,9.028925e-01
1.514058e-07,5.563555e-01,5.938299e-01,9.857132e-01,9.463199e-01,1.028545e+00,9.029058e-01
1.514098e-07,5.576975e-01,5.933279e-01,9.856924e-01,9.463415e-01,1.028536e+00,9.029197e-01
1.514138e-07,5.590426e-01,5.928239e-01,9.856721e-01,9.463624e-01,1.028525e+00,9.029341e-01
1.514178e-07,5.603907e-01,5.923178e-01,9.856524e-01,9.463827e-01,1.028515e+00,9.029491e-01
1.514218e-07,5.617416e-01,5.918099e-01,9.856334e-01,9.464024e-01,1.028503e+00,9.029647e-01
1.514258e-07,5.630951e-01,5.913001e-01,9.856149e-01,9.464214e-01,1.028491e+00,9.029809e-01
1.514298e-07,5.644510e-01,5.907886e-01,9.855970e-01,9.464398e-01,1.028478e+00,9.029977e-01
1.514338e-07,5.658091e-01,5.902754e-01,9.855796e-01,9.464576e-01,1.028465e+00,9.030150e-01
1.514378e-07,5.671692e-01,5.897606e-01,9.855629e-01,9.464746e-01,1.028451e+00,9.030330e-01
1.514418e-07,5.685311e-01,5.892443e-01,9.855468e-01,9.464911e-01,1.028436e+00,9.030515e-01
1.514458e-07,5.698945e-01,5.887266e-01,9.855313e-01,9.465068e-01,1.028421e+00,9.030706e-01
1.514498e-07,5.712592e-01,5.882075e-01,9.855164e-01,9.465219e-01,1.028405e+00,9.030904e-01
1.514538e-07,5.726251e-01,5.876872e-01,9.855020e-01,9.465363e-01,1.028388e+00,9.031107e-01
1.514578e-07,5.739919e-01,5.871656e-01,9.854883e-01,9.465501e-01,1.028371e+00,9.031316e-01
1.514618e-07,5.753594e-01,5.866430e-01,9.854752e-01,9.465631e-01,1.028353e+00,9.031532e-01
1.514658e-07,5.767274e-01,5.861192e-01,9.854627e-01,9.465755e-01,1.028334e+00,9.031753e-01
1.514698e-07,5.780957e-01,5.855945e-01,9.854508e-01,9.465872e-01,1.028315e+00,9.031981e-01
1.514738e-07,5.794640e-01,5.850689e-01,9.854395e-01,9.465983e-01,1.028295e+00,9.032215e-01
1.514778e-07,5.808322e-01,5.845425e-01,9.854288e-01,9.466086e-01,1.028275e+00,9.032454e-01
1.514818e-07,5.822000e-01,5.840153e-01,9.854188e-01,9.466183e-01,1.028254e+00,9.032700e-01
1.514858e-07,5.835672e-01,5.834874e-01,9.854093e-01,9.466273e-01,1.028232e+00,9.032952e-01
1.514898e-07,5.849336e-01,5.829589e-01,9.854005e-01,9.466356e-01,1.028210e+00,9.033210e-01
1.514938e-07,5.862990e-01,5.824299e-01,9.853922e-01,9.466432e-01,1.028186e+00,9.033475e-01
1.514978e-07,5.876631e-01,5.819004e-01,9.853846e-01,9.466501e-01,1.028163e+00,9.033745e-01
1.515018e-07,5.890259e-01,5.813705e-01,9.853776e-01,9.466563e-01,1.028138e+00,9.034022e-01
1.515058e-07,5.903870e-01,5.808404e-01,9.853712e-01,9.466619e-01,1.028113e+00,9.034305e-01
1.515098e-07,5.917463e-01,5.803100e-01,9.853654e-01,9.466667e-01,1.028088e+00,9.034594e-01
1.515138e-07,5.931035e-01,5.797794e-01,9.853602e-01,9.466709e-01,1.028061e+00,9.034889e-01
1.515178e-07,5.944586e-01,5.792488e-01,9.853556e-01,9.466744e-01,1.028034e+00,9.035191e-01
1.515218e-07,5.958112e-01,5.787182e-01,9.853516e-01,9.466772e-01,1.028007e+00,9.035498e-01
1.515258e-07,5.971613e-01,5.781878e-01,9.853482e-01,9.466793e-01,1.027978e+00,9.035813e-01
1.515298e-07,5.985086e-01,5.776575e-01,9.853454e-01,9.466808e-01,1.027950e+00,9.036133e-01
1.515338e-07,5.998529e-01,5.771276e-01,9.853432e-01,9.466815e-01,1.027920e+00,9.036460e-01
1.515378e-07,6.011940e-01,5.765981e-01,9.853417e-01,9.466816e-01,1.027890e+00,9.036793e-01
1.515418e-07,6.025319e-01,5.760691e-01,9.853407e-01,9.466810e-01,1.027859e+00,9.037132e-01
1.515458e-07,6.038661e-01,5.755406e-01,9.853403e-01,9.466798e-01,1.027828e+00,9.037478e-01
1.515498e-07,6.051966e-01,5.750128e-01,9.853405e-01,9.466778e-01,1.027796e+00,9.037830e-01
1.515538e-07,6.065232e-01,5.744857e-01,9.853413e-01,9.466752e-01,1.027764e+00,9.038189e-01
1.515578e-07,6.078454e-01,5.739594e-01,9.853426e-01,9.466719e-01,1.027731e+00,9.038554e-01
1.515618e-07,6.091632e-01,5.734339e-01,9.853446e-01,9.466680e-01,1.027698e+00,9.038926e-01
1.515658e-07,6.104763e-01,5.729091e-01,9.853471e-01,9.466634e-01,1.027664e+00,9.039305e-01
1.515698e-07,6.117844e-01,5.723853e-01,9.853502e-01,9.466581e-01,1.027629e+00,9.039691e-01
1.515738e-07,6.130871e-01,5.718622e-01,9.853539e-01,9.466522e-01,1.027594e+00,9.040084e-01
1.515778e-07,6.143842e-01,5.713400e-01,9.853581e-01,9.466457e-01,1.027559e+00,9.040484e-01
1.515818e-07,6.156754e-01,5.708185e-01,9.853629e-01,9.466385e-01,1.027523e+00,9.040892e-01
1.515858e-07,6.169603e-01,5.702978e-01,9.853683e-01,9.466306e-01,1.027487e+00,9.041307e-01
1.515898e-07,6.182385e-01,5.697777e-01,9.853742e-01,9.466221e-01,1.027451e+00,9.041730e-01
1.515938e-07,6.195097e-01,5.692582e-01,9.853807e-01,9.466130e-01,1.027415e+00,9.042163e-01
1.515978e-07,6.207737e-01,5.687393e-01,9.853877e-01,9.466033e-01,1.027379e+00,9.042604e-01
1.516018e-07,6.220304e-01,5.682213e-01,9.853953e-01,9.465929e-01,1.027342e+00,9.043054e-01
1.516058e-07,6.232800e-01,5.677043e-01,9.854034e-01,9.465819e-01,1.027306e+00,9.043514e-01
1.516098e-07,6.245227e-01,5.671889e-01,9.854121e-01,9.465703e-01,1.027271e+00,9.043984e-01
1.516138e-07,6.257590e-01,5.666753e-01,9.854212e-01,9.465581e-01,1.027236e+00,9.044461e-01
1.516178e-07,6.269892e-01,5.661641e-01,9.854309e-01,9.465453e-01,1.027201e+00,9.044945e-01
1.516218e-07,6.282139e-01,5.656558e-01,9.854412e-01,9.465319e-01,1.027167e+00,9.045430e-01
1.516258e-07,6.294335e-01,5.651507e-01,9.854519e-01,9.465179e-01,1.027134e+00,9.045912e-01
1.516298e-07,6.306483e-01,5.646496e-01,9.854632e-01,9.465034e-01,1.027103e+00,9.046381e-01
1.516338e-07,6.318580e-01,5.641532e-01,9.854749e-01,9.464882e-01,1.027073e+00,9.046829e-01
1.516378e-07,6.330618e-01,5.636625e-01,9.854872e-01,9.464725e-01,1.027046e+00,9.047245e-01
1.516418e-07,6.342586e-01,5.631779e-01,9.854999e-01,9.464563e-01,1.027021e+00,9.047619e-01
1.516458e-07,6.354479e-01,5.626992e-01,9.855132e-01,9.464394e-01,1.026998e+00,9.047944e-01
1.516498e-07,6.366296e-01,5.622260e-01,9.855269e-01,9.464220e-01,1.026979e+00,9.048214e-01
1.516538e-07,6.378039e-01,5.617573e-01,9.855411e-01,9.464041e-01,1.026961e+00,9.048426e-01
1.516578e-07,6.389712e-01,5.612925e-01,9.855558e-01,9.463857e-01,1.026947e+00,9.048578e-01
1.516618e-07,6.401315e-01,5.608311e-01,9.855710e-01,9.463667e-01,1.026934e+00,9.048669e-01
1.516658e-07,6.412839e-01,5.603722e-01,9.855866e-01,9.463472e-01,1.026923e+00,9.048703e-01
1.516698e-07,6.424269e-01,5.599148e-01,9.856026e-01,9.463271e-01,1.026912e+00,9.048686e-01
1.516738e-07,6.435584e-01,5.594583e-01,9.856192e-01,9.463066e-01,1.026903e+00,9.048628e-01
1.516778e-07,6.446774e-01,5.590025e-01,9.856361e-01,9.462856e-01,1.026893e+00,9.048540e-01
1.516818e-07,6.457834e-01,5.585475e-01,9.856535e-01,9.462640e-01,1.026884e+00,9.048429e-01
1.516858e-07,6.468768e-01,5.580940e-01,9.856713e-01,9.462420e-01,1.026874e+00,9.048303e-01
1.516898e-07,6.479582e-01,5.576426e-01,9.856896e-01,9.462195e-01,1.026865e+00,9.048167e-01
1.516938e-07,6.490282e-01,5.571939e-01,9.857082e-01,9.461966e-01,1.026857e+00,9.048025e-01
1.516978e-07,6.500871e-01,5.567481e-01,9.857273e-01,9.461731e-01,1.026849e+00,9.047878e-01
1.517018e-07,6.511350e-01,5.563058e-01,9.857468e-01,9.461492e-01,1.026842e+00,9.047728e-01
1.517058e-07,6.521719e-01,5.558669e-01,9.857666e-01,9.461249e-01,1.026835e+00,9.047577e-01
1.517098e-07,6.531975e-01,5.554316e-01,9.857869e-01,9.461001e-01,1.026830e+00,9.047424e-01
1.517138e-07,6.542115e-01,5.549997e-01,9.858076e-01,9.460749e-01,1.026825e+00,9.047271e-01
1.517178e-07,6.552139e-01,5.545714e-01,9.858286e-01,9.460493e-01,1.026822e+00,9.047118e-01
1.517218e-07,6.562044e-01,5.541467e-01,9.858500e-01,9.460232e-01,1.026819e+00,9.046965e-01
1.517258e-07,6.571829e-01,5.537258e-01,9.858718e-01,9.459968e-01,1.026817e+00,9.046811e-01
1.517298e-07,6.581495e-01,5.533089e-01,9.858939e-01,9.459699e-01,1.026816e+00,9.046657e-01
1.517338e-07,6.591040e-01,5.528960e-01,9.859164e-01,9.459427e-01,1.026816e+00,9.046502e-01
1.517378e-07,6.600462e-01,5.524872e-01,9.859393e-01,9.459150e-01,1.026816e+00,9.046346e-01
1.517418e-07,6.609762e-01,5.520828e-01,9.859625e-01,9.458870e-01,1.026818e+00,9.046188e-01
1.517458e-07,6.618937e-01,5.516826e-01,9.859860e-01,9.458587e-01,1.026819e+00,9.046029e-01
1.517498e-07,6.627986e-01,5.512869e-01,9.860099e-01,9.458299e-01,1.026822e+00,9.045868e-01
1.517538e-07,6.636908e-01,5.508956e-01,9.860341e-01,9.458008e-01,1.026825e+00,9.045706e-01
1.517578e-07,6.645701e-01,5.505088e-01,9.860586e-01,9.457714e-01,1.026828e+00,9.045542e-01
1.517618e-07,6.654364e-01,5.501266e-01,9.860834e-01,9.457417e-01,1.026833e+00,9.045376e-01
1.517658e-07,6.662895e-01,5.497490e-01,9.861085e-01,9.457116e-01,1.026837e+00,9.045209e-01
1.517698e-07,6.671293e-01,5.493761e-01,9.861339e-01,9.456812e-01,1.026842e+00,9.045039e-01
1.517738e-07,6.679556e-01,5.490079e-01,9.861597e-01,9.456505e-01,1.026848e+00,9.044868e-01
1.517778e-07,6.687683e-01,5.486444e-01,9.861857e-01,9.456195e-01,1.026854e+00,9.044694e-01
1.517818e-07,6.695672e-01,5.482857e-01,9.862120e-01,9.455882e-01,1.026861e+00,9.044519e-01
1.517858e-07,6.703522e-01,5.479317e-01,9.862385e-01,9.455566e-01,1.026868e+00,9.044341e-01
1.517898e-07,6.711232e-01,5.475826e-01,9.862654e-01,9.455247e-01,1.026875e+00,9.044162e-01
1.517938e-07,6.718799e-01,5.472384e-01,9.862925e-01,9.454926e-01,1.026883e+00,9.043981e-01
1.517978e-07,6.726224e-01,5.468991e-01,9.863199e-01,9.454602e-01,1.026891e+00,9.043799e-01
1.518018e-07,6.733504e-01,5.465648e-01,9.863475e-01,9.454275e-01,1.026899e+00,9.043614e-01
1.518058e-07,6.740639e-01,5.462355e-01,9.863754e-01,9.453946e-01,1.026908e+00,9.043428e-01
1.518098e-07,6.747628e-01,5.459113e-01,9.864035e-01,9.453615e-01,1.026917e+00,9.043240e-01
1.518138e-07,6.754470e-01,5.455924e-01,9.864318e-01,9.453281e-01,1.026927e+00,9.043050e-01
1.518178e-07,6.761165e-01,5.452788e-01,9.864604e-01,9.452945e-01,1.026937e+00,9.042859e-01
1.518218e-07,6.767712e-01,5.449705e-01,9.864892e-01,9.452607e-01,1.026947e+00,9.042666e-01
1.518258e-07,6.774110e-01,5.446677e-01,9.865183e-01,9.452267e-01,1.026958e+00,9.042472e-01
1.518298e-07,6.780359e-01,5.443705e-01,9.865475e-01,9.451925e-01,1.026969e+00,9.042276e-01
1.518338e-07,6.786458e-01,5.440789e-01,9.865770e-01,9.451581e-01,1.026980e+00,9.042079e-01
1.518378e-07,6.792408e-01,5.437931e-01,9.866067e-01,9.451235e-01,1.026991e+00,9.041880e-01
1.518418e-07,6.798208e-01,5.435133e-01,9.866366e-01,9.450887e-01,1.027003e+00,9.041680e-01
1.518458e-07,6.803859e-01,5.432396e-01,9.866666e-01,9.450538e-01,1.027015e+00,9.041479e-01
1.518498e-07,6.809360e-01,5.429719e-01,9.866969e-01,9.450187e-01,1.027027e+00,9.041276e-01
1.518538e-07,6.814709e-01,5.427104e-01,9.867273e-01,9.449834e-01,1.027039e+00,9.041072e-01
1.518578e-07,6.819906e-01,5.424550e-01,9.867580e-01,9.449480e-01,1.027052e+00,9.040867e-01
1.518618e-07,6.824950e-01,5.422058e-01,9.867888e-01,9.449125e-01,1.027065e+00,9.040660e-01
1.518658e-07,6.829838e-01,5.419626e-01,9.868198e-01,9.448768e-01,1.027078e+00,9.040452e-01
1.518698e-07,6.834569e-01,5.417255e-01,9.868509e-01,9.448410e-01,1.027092e+00,9.040243e-01
1.518738e-07,6.839143e-01,5.414945e-01,9.868822e-01,9.448050e-01,1.027105e+00,9.040033e-01
1.518778e-07,6.843557e-01,5.412694e-01,9.869137e-01,9.447690e-01,1.027119e+00,9.039822e-01
1.518818e-07,6.847812e-01,5.410505e-01,9.869453e-01,9.447328e-01,1.027133e+00,9.039609e-01
1.518858e-07,6.851907e-01,5.408376e-01,9.869771e-01,9.446966e-01,1.027147e+00,9.039396e-01
1.518898e-07,6.855840e-01,5.406309e-01,9.870090e-01,9.446602e-01,1.027161e+00,9.039181e-01
1.518938e-07,6.859611e-01,5.404303e-01,9.870410e-01,9.446238e-01,1.027176e+00,9.038966e-01
1.518978e-07,6.863218e-01,5.402358e-01,9.870732e-01,9.445872e-01,1.027190e+00,9.038749e-01
1.519018e-07,6.866663e-01,5.400474e-01,9.871056e-01,9.445507e-01,1.027205e+00,9.038532e-01
1.519058e-07,6.869943e-01,5.398653e-01,9.871380e-01,9.445140e-01,1.027220e+00,9.038314e-01
1.519098e-07,6.873059e-01,5.396893e-01,9.871706e-01,9.444773e-01,1.027235e+00,9.038095e-01
1.519138e-07,6.876009e-01,5.395197e-01,9.872033e-01,9.444406e-01,1.027250e+00,9.037875e-01
1.519178e-07,6.878794e-01,5.393562e-01,9.872362e-01,9.444039e-01,1.027265e+00,9.037655e-01
1.519218e-07,6.881412e-01,5.391991e-01,9.872692e-01,9.443671e-01,1.027281e+00,9.037434e-01
1.519258e-07,6.883864e-01,5.390483e-01,9.873022e-01,9.443303e-01,1.027296e+00,9.037212e-01
1.519298e-07,6.886148e-01,5.389038e-01,9.873354e-01,9.442935e-01,1.027312e+00,9.036990e-01
1.519338e-07,6.888265e-01,5.387656e-01,9.873688e-01,9.442568e-01,1.027328e+00,9.036768e-01
